R,G,B,d
217,231,232,1
216,230,230,1
215,230,225,1
215,231,220,1
215,231,220,1
215,230,225,1
217,231,231,1
215,229,230,1
216,230,230,1
216,231,226,1
215,230,225,1
215,229,229,1
213,227,228,1
215,229,229,1
214,228,228,1
212,226,226,1
213,227,230,1
212,225,233,1
212,225,234,1
210,224,235,1
211,225,234,1
211,226,233,1
211,225,234,1
212,224,238,1
211,223,235,1
210,224,225,1
210,225,222,1
210,225,222,1
209,224,221,1
209,223,224,1
208,222,223,1
208,222,223,1
208,222,223,1
207,223,223,1
207,223,223,1
207,222,225,1
206,221,226,1
205,222,229,1
204,221,228,1
204,221,229,1
203,220,228,1
203,220,228,1
203,220,228,1
203,220,227,1
203,220,227,1
205,223,227,1
201,218,225,1
198,215,223,1
197,214,222,1
200,217,227,1
204,221,229,1
204,219,226,1
197,212,215,1
190,204,204,1
201,213,209,1
246,255,251,1
254,255,255,1
253,252,255,1
253,253,255,1
253,252,255,1
218,230,220,1
221,234,225,1
219,234,227,1
217,231,231,1
215,229,229,1
216,231,228,1
218,233,228,1
217,232,225,1
214,229,222,1
215,230,227,1
216,230,230,1
217,231,231,1
216,230,230,1
215,230,227,1
215,229,229,1
216,230,231,1
213,227,228,1
213,227,228,1
215,229,229,1
215,229,229,1
214,228,229,1
212,225,233,1
215,228,237,1
213,227,236,1
211,225,234,1
210,224,233,1
211,225,234,1
212,224,238,1
213,226,235,1
212,226,227,1
209,224,221,1
210,224,224,1
209,223,223,1
210,224,225,1
209,223,224,1
209,223,223,1
209,223,223,1
207,223,222,1
207,223,223,1
206,221,224,1
207,222,227,1
204,222,226,1
204,221,228,1
204,221,229,1
203,220,228,1
203,220,228,1
203,220,228,1
203,220,227,1
203,220,227,1
204,222,226,1
200,218,222,1
197,214,221,1
198,215,223,1
203,220,230,1
206,223,231,1
201,216,223,1
188,203,206,1
176,188,188,1
178,189,185,1
249,255,253,1
254,255,255,1
252,253,255,1
254,254,255,1
254,253,255,1
220,233,223,1
218,233,228,1
217,232,227,1
217,232,227,1
216,231,226,1
215,230,227,1
215,229,230,1
216,230,231,1
217,232,229,1
215,230,225,1
216,231,224,1
216,231,226,1
214,228,228,1
214,228,228,1
215,230,225,1
215,230,225,1
215,227,227,1
216,227,229,1
214,228,229,1
212,226,229,1
212,225,233,1
213,226,235,1
213,226,235,1
213,226,234,1
212,225,233,1
213,226,235,1
210,223,232,1
212,225,234,1
212,225,231,1
209,222,228,1
213,223,232,1
212,223,229,1
208,222,222,1
209,224,221,1
209,224,221,1
210,225,222,1
207,223,220,1
206,222,221,1
206,222,222,1
208,223,226,1
204,222,226,1
204,221,228,1
204,221,229,1
204,221,229,1
203,220,228,1
203,220,228,1
203,220,227,1
203,220,227,1
205,223,227,1
199,217,221,1
196,213,220,1
199,216,223,1
206,223,231,1
208,225,233,1
200,215,222,1
185,200,203,1
175,187,187,1
153,164,160,1
248,255,252,1
251,255,253,1
254,255,255,1
253,252,255,1
254,254,255,1
250,248,251,1
253,253,255,1
253,252,255,1
254,254,255,1
207,223,212,1
213,227,214,1
218,234,221,1
216,230,217,1
204,220,209,1
207,219,215,1
215,230,223,1
223,236,226,1
208,225,209,1
214,231,215,1
215,228,219,1
210,226,216,1
212,226,213,1
215,229,216,1
219,232,223,1
217,229,225,1
214,226,222,1
209,224,221,1
214,228,229,1
209,223,226,1
211,225,228,1
215,228,234,1
213,226,232,1
213,226,234,1
208,221,230,1
210,222,234,1
211,224,233,1
209,221,233,1
215,224,239,1
213,223,235,1
206,220,223,1
206,220,220,1
208,222,222,1
209,223,223,1
208,222,222,1
206,222,222,1
206,221,224,1
208,223,226,1
205,223,227,1
205,222,229,1
205,222,230,1
205,222,230,1
204,221,229,1
204,221,228,1
204,221,228,1
204,221,228,1
203,221,225,1
200,218,222,1
200,217,224,1
202,219,226,1
203,220,228,1
203,220,227,1
201,216,223,1
194,209,212,1
188,200,200,1
187,197,196,1
249,255,255,1
249,254,250,1
253,253,255,1
253,253,255,1
253,252,255,1
254,254,255,1
253,253,255,1
218,231,221,1
215,228,221,1
217,229,227,1
219,231,231,1
213,224,226,1
213,224,230,1
208,218,230,1
213,222,239,1
216,225,240,1
213,222,237,1
216,225,242,1
213,222,239,1
208,218,230,1
207,217,227,1
209,219,228,1
209,222,230,1
210,223,231,1
208,221,229,1
206,221,228,1
207,222,229,1
205,222,230,1
205,222,230,1
205,222,230,1
205,222,230,1
205,222,229,1
205,222,229,1
205,222,229,1
205,223,227,1
201,219,223,1
202,220,224,1
204,221,228,1
204,221,228,1
200,217,225,1
198,215,222,1
201,216,223,1
202,217,220,1
206,217,219,1
224,234,233,1
246,255,252,1
251,255,252,1
254,254,255,1
254,254,255,1
253,252,255,1
252,252,254,1
221,234,224,1
216,229,220,1
210,223,216,1
211,223,221,1
207,217,226,1
215,225,237,1
219,229,241,1
215,224,239,1
216,225,240,1
211,220,235,1
210,219,234,1
208,218,230,1
209,219,231,1
213,223,233,1
214,224,234,1
211,224,233,1
209,222,231,1
207,221,230,1
207,221,232,1
205,222,232,1
205,222,230,1
205,222,230,1
205,222,229,1
205,222,229,1
205,223,227,1
205,223,227,1
204,222,226,1
201,219,223,1
201,218,225,1
203,220,227,1
201,218,226,1
199,216,223,1
201,216,221,1
201,216,219,1
207,218,220,1
204,214,215,1
248,255,255,1
252,255,255,1
254,255,255,1
253,253,255,1
254,253,255,1
253,252,255,1
209,219,218,1
213,222,227,1
221,230,235,1
218,227,234,1
213,221,232,1
211,219,230,1
213,221,232,1
209,217,228,1
207,215,226,1
211,221,230,1
211,221,230,1
212,225,233,1
213,226,234,1
205,220,227,1
209,223,232,1
206,220,229,1
204,221,229,1
205,222,230,1
203,222,228,1
203,222,228,1
204,223,227,1
205,224,228,1
204,222,226,1
202,220,224,1
202,219,226,1
203,220,227,1
202,219,226,1
200,217,224,1
201,216,221,1
202,217,222,1
207,218,222,1
192,202,204,1
249,255,255,1
250,254,255,1
249,251,250,1
254,255,255,1
254,254,255,1
211,222,216,1
216,227,223,1
220,230,231,1
210,220,222,1
212,221,226,1
210,219,226,1
211,220,229,1
210,219,226,1
207,216,223,1
209,220,224,1
216,227,231,1
211,224,230,1
206,219,227,1
204,219,226,1
206,220,229,1
205,222,230,1
205,222,230,1
203,222,228,1
203,222,228,1
203,222,226,1
203,222,226,1
204,222,226,1
202,220,224,1
201,218,225,1
202,219,226,1
201,218,225,1
199,216,223,1
200,215,220,1
201,216,221,1
206,219,225,1
184,195,199,1
244,252,255,1
251,255,255,1
252,255,255,1
252,254,253,1
254,253,255,1
253,253,255,1
221,232,224,1
214,225,219,1
215,226,222,1
215,223,225,1
216,224,227,1
218,226,229,1
211,221,223,1
213,224,226,1
215,226,228,1
206,220,223,1
208,222,225,1
206,221,226,1
207,222,229,1
204,221,228,1
202,219,226,1
204,221,228,1
205,222,229,1
202,221,225,1
202,221,225,1
203,220,227,1
202,219,226,1
201,218,225,1
201,218,225,1
200,219,225,1
199,218,224,1
199,216,223,1
201,216,221,1
205,218,224,1
183,194,198,1
109,119,121,1
46,54,56,1
74,78,79,1
128,132,133,1
252,251,255,1
253,253,255,1
222,231,226,1
220,229,226,1
222,231,228,1
220,229,226,1
218,228,227,1
210,222,220,1
207,219,219,1
206,220,221,1
206,220,223,1
206,221,226,1
204,219,226,1
201,218,225,1
204,221,228,1
204,221,228,1
202,221,227,1
203,222,226,1
203,220,227,1
202,219,226,1
202,219,226,1
202,219,226,1
200,219,225,1
199,218,224,1
199,216,223,1
200,217,224,1
203,218,225,1
200,213,219,1
165,176,180,1
122,132,134,1
139,144,147,1
143,149,149,1
250,250,252,1
254,254,255,1
251,251,253,1
252,252,254,1
254,253,255,1
214,224,215,1
217,227,218,1
207,218,210,1
193,206,199,1
205,217,213,1
203,218,215,1
204,218,219,1
205,220,223,1
206,221,226,1
206,221,228,1
204,221,229,1
202,219,226,1
202,219,226,1
204,221,228,1
202,219,226,1
203,220,227,1
202,221,227,1
201,220,226,1
200,219,226,1
198,217,224,1
197,216,223,1
199,216,224,1
200,214,223,1
208,221,229,1
207,218,224,1
186,195,200,1
199,207,210,1
155,163,165,1
253,253,255,1
254,253,255,1
253,252,255,1
254,254,255,1
215,228,218,1
211,226,219,1
207,221,221,1
206,221,224,1
206,221,228,1
203,220,228,1
204,221,229,1
204,221,231,1
201,218,226,1
203,220,228,1
203,220,227,1
201,220,226,1
201,220,226,1
200,219,226,1
199,218,225,1
198,217,224,1
197,216,223,1
198,215,223,1
202,216,225,1
198,211,219,1
207,218,224,1
202,211,216,1
158,166,169,1
254,255,255,1
200,216,206,1
204,220,219,1
205,220,225,1
201,218,226,1
206,222,235,1
209,225,240,1
202,218,233,1
203,221,231,1
201,220,227,1
199,218,225,1
199,218,225,1
200,220,227,1
201,221,228,1
201,220,227,1
199,218,225,1
195,212,222,1
197,211,220,1
198,211,219,1
203,214,220,1
196,205,210,1
157,166,171,1
252,251,255,1
253,252,255,1
252,252,254,1
252,253,255,1
252,255,255,1
205,221,208,1
208,224,221,1
199,217,221,1
205,222,232,1
212,228,243,1
204,222,234,1
204,223,230,1
200,221,224,1
197,216,220,1
198,217,221,1
202,221,225,1
206,225,229,1
205,224,231,1
202,220,230,1
198,216,228,1
190,207,217,1
201,215,224,1
208,221,229,1
200,211,217,1
156,165,170,1
254,254,255,1
254,255,255,1
254,255,255,1
206,223,207,1
198,214,211,1
200,218,222,1
198,217,224,1
201,221,228,1
201,226,223,1
200,225,221,1
189,211,208,1
194,214,212,1
199,220,213,1
205,225,223,1
203,222,229,1
195,213,227,1
194,211,227,1
198,216,230,1
196,215,222,1
202,217,224,1
200,213,219,1
153,164,170,1
254,253,255,1
254,253,255,1
213,231,219,1
195,215,204,1
195,217,204,1
213,240,221,1
199,227,205,1
198,222,206,1
205,228,212,1
205,226,209,1
203,223,212,1
202,220,224,1
197,215,227,1
198,215,231,1
199,218,232,1
197,216,222,1
200,218,220,1
199,213,216,1
155,166,170,1
202,219,213,1
199,216,223,1
193,210,226,1
195,213,227,1
196,216,217,1
201,220,216,1
199,213,213,1
155,166,168,1
253,253,255,1
254,252,255,1
203,220,204,1
201,217,216,1
200,217,227,1
198,216,226,1
198,217,215,1
201,220,214,1
196,211,208,1
152,164,164,1
253,253,255,1
200,216,205,1
202,217,220,1
198,215,222,1
198,214,213,1
204,220,217,1
198,213,210,1
153,165,163,1
253,253,255,1
249,249,251,1
248,250,249,1
203,219,209,1
199,215,214,1
197,211,211,1
203,218,215,1
201,213,209,1
155,167,163,1
254,254,255,1
251,251,253,1
252,252,254,1
252,252,254,1
254,254,255,1
253,253,255,1
253,251,255,1
253,252,255,1
206,222,209,1
203,215,211,1
202,214,212,1
197,210,203,1
154,165,157,1
254,253,255,1
253,252,255,1
254,254,255,1
254,253,255,1
253,253,255,1
253,252,255,1
254,254,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
252,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,254,255,1
254,255,255,1
254,254,255,1
254,255,255,1
254,255,255,1
253,255,254,1
254,255,255,1
254,255,255,1
254,255,255,1
253,254,255,1
253,254,255,1
254,252,255,1
254,252,255,1
254,255,255,1
254,255,255,1
254,254,255,1
252,250,253,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
253,252,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
253,253,255,1
253,252,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
253,254,255,1
253,254,255,1
252,255,255,1
252,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
252,253,255,1
252,255,255,1
252,255,255,1
254,255,255,1
254,254,255,1
254,254,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,253,255,1
254,253,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,253,255,1
254,253,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
252,255,255,1
252,255,255,1
252,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,253,255,1
254,254,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
252,255,255,1
252,255,255,1
252,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
252,255,255,1
254,255,255,1
252,255,255,1
252,255,255,1
252,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
253,253,255,1
254,254,255,1
254,255,255,1
254,255,255,1
253,254,255,1
252,255,255,1
252,255,255,1
252,253,255,1
254,255,255,1
252,253,255,1
254,255,255,1
254,255,255,1
254,255,255,1
253,254,255,1
253,254,255,1
254,255,255,1
252,252,254,1
254,254,255,1
254,255,255,1
254,255,255,1
252,254,253,1
252,254,253,1
250,254,255,1
251,255,255,1
251,255,255,1
249,255,255,1
252,255,255,1
251,253,252,1
253,253,255,1
254,255,255,1
254,254,255,1
252,252,254,1
254,255,255,1
254,255,255,1
254,255,255,1
252,255,255,1
254,255,255,1
252,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
251,253,252,1
254,255,255,1
254,255,255,1
248,250,249,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
252,255,255,1
252,255,255,1
252,255,255,1
252,255,255,1
254,255,255,1
254,254,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
253,254,255,1
253,254,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
252,255,255,1
252,255,255,1
254,255,255,1
252,255,255,1
250,254,255,1
250,255,251,1
254,255,255,1
249,250,252,1
254,255,255,1
254,252,255,1
254,255,255,1
254,255,255,1
251,255,255,1
253,254,255,1
254,255,255,1
252,255,255,1
251,255,255,1
254,255,255,1
250,252,251,1
252,255,255,1
249,254,255,1
252,255,255,1
252,254,253,1
254,255,255,1
248,253,255,1
252,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
252,255,255,1
254,255,255,1
251,252,254,1
254,255,255,1
254,255,255,1
254,255,255,1
253,254,255,1
253,253,255,1
254,252,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
251,255,255,1
248,253,255,1
252,253,255,1
254,255,255,1
251,255,255,1
249,254,255,1
251,255,255,1
254,255,255,1
254,255,255,1
253,251,254,1
254,255,255,1
254,255,255,1
251,252,254,1
254,255,255,1
254,255,255,1
254,255,255,1
250,251,253,1
253,253,255,1
254,252,255,1
251,255,254,1
250,255,251,1
254,255,255,1
251,253,252,1
252,255,255,1
251,255,255,1
249,250,252,1
254,255,255,1
249,250,252,1
251,252,254,1
252,255,255,1
247,251,254,1
249,253,255,1
254,255,255,1
252,253,255,1
252,255,255,1
254,252,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
252,255,255,1
251,255,255,1
251,255,255,1
250,254,253,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
253,254,255,1
254,255,255,1
254,252,255,1
249,253,252,1
245,249,250,1
254,255,255,1
248,250,249,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
252,255,255,1
251,255,255,1
249,255,255,1
249,255,255,1
252,255,255,1
254,252,255,1
253,253,255,1
250,254,253,1
253,254,255,1
247,248,250,1
253,253,255,1
254,255,255,1
254,255,255,1
252,255,253,1
252,255,253,1
254,255,255,1
254,255,255,1
252,255,253,1
251,255,255,1
252,255,255,1
252,255,253,1
253,252,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
252,255,255,1
252,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
252,255,253,1
249,253,252,1
252,255,255,1
251,252,254,1
254,255,255,1
252,255,255,1
252,255,255,1
252,253,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
251,252,255,1
252,255,255,1
249,253,255,1
253,254,255,1
254,255,255,1
253,254,255,1
253,255,254,1
253,255,254,1
249,253,254,1
252,255,255,1
251,252,254,1
254,255,255,1
253,253,255,1
252,250,253,1
252,253,255,1
252,253,255,1
252,251,255,1
254,255,255,1
252,255,255,1
252,255,255,1
253,254,255,1
251,253,252,1
252,255,255,1
251,255,255,1
254,255,255,1
251,255,255,1
252,255,255,1
254,255,255,1
249,253,252,1
247,253,253,1
252,255,255,1
249,250,252,1
252,252,254,1
254,254,255,1
252,255,255,1
248,252,251,1
254,255,255,1
251,253,252,1
252,254,253,1
252,254,253,1
254,255,255,1
254,255,255,1
254,255,255,1
252,255,255,1
252,254,253,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
251,252,254,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
251,252,254,1
252,254,253,1
254,255,255,1
252,252,254,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
252,255,255,1
252,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
252,253,255,1
252,252,254,1
254,255,255,1
252,255,255,1
251,255,255,1
252,255,255,1
252,255,255,1
254,255,255,1
254,255,255,1
252,255,255,1
252,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
252,253,255,1
253,254,255,1
254,255,255,1
247,249,248,1
252,255,255,1
254,255,255,1
251,255,255,1
251,255,255,1
252,255,255,1
252,255,255,1
254,255,255,1
252,255,255,1
252,255,255,1
252,255,255,1
252,255,255,1
254,255,255,1
252,255,255,1
252,255,255,1
254,255,255,1
254,254,255,1
252,251,255,1
252,254,253,1
254,255,255,1
252,255,255,1
252,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
252,255,255,1
251,255,255,1
254,255,255,1
254,253,255,1
254,253,255,1
249,251,250,1
254,255,255,1
254,255,255,1
254,255,255,1
252,255,255,1
254,255,255,1
251,255,255,1
251,255,255,1
254,255,255,1
253,255,254,1
254,255,255,1
253,252,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
