R,G,B,d
135,119,103,3
116,96,71,3
148,118,82,3
173,136,94,3
154,115,72,3
158,128,94,3
192,168,132,3
192,159,114,3
191,157,111,3
232,196,148,3
223,185,136,3
185,145,94,3
197,156,104,3
216,176,124,3
217,181,131,3
199,166,123,3
169,139,105,3
175,145,119,3
175,144,123,3
193,162,141,3
201,174,147,3
178,149,119,3
154,120,85,3
165,127,91,3
199,161,125,3
220,182,145,3
203,160,125,3
195,153,113,3
212,175,133,3
210,173,131,3
212,173,134,3
202,163,124,3
179,140,101,3
182,143,104,3
218,179,140,3
221,183,144,3
214,176,139,3
201,166,128,3
194,159,121,3
194,160,122,3
173,139,101,3
185,151,113,3
190,158,119,3
197,165,126,3
211,179,140,3
200,168,129,3
198,166,127,3
214,185,145,3
221,193,153,3
203,178,137,3
190,162,122,3
196,168,128,3
224,196,156,3
238,210,170,3
233,205,165,3
232,202,164,3
231,199,161,3
224,192,154,3
215,183,145,3
216,184,146,3
218,184,147,3
195,161,124,3
188,154,117,3
187,153,116,3
181,145,109,3
176,142,105,3
164,129,91,3
156,121,83,3
152,117,79,3
140,105,67,3
165,130,92,3
190,155,117,3
203,168,130,3
219,184,146,3
218,180,143,3
198,160,123,3
200,162,125,3
216,178,141,3
220,185,147,3
211,175,139,3
205,169,133,3
219,183,147,3
213,177,141,3
207,171,135,3
219,185,148,3
214,180,143,3
202,170,132,3
202,169,134,3
225,192,157,3
226,194,155,3
202,171,127,3
218,188,138,3
201,171,117,3
191,162,106,3
169,140,82,3
163,134,76,3
196,165,110,3
185,154,100,3
196,164,113,3
201,169,120,3
202,171,125,3
205,176,134,3
192,164,125,3
193,169,135,3
178,154,126,3
143,117,94,3
129,96,63,3
137,103,68,3
169,135,100,3
168,133,103,3
149,114,84,3
169,133,97,3
186,152,115,3
171,141,107,3
181,151,117,3
198,165,130,3
213,178,140,3
228,190,153,3
236,198,161,3
227,189,152,3
216,180,144,3
224,188,154,3
231,197,162,3
233,198,166,3
234,199,167,3
225,192,159,3
207,174,141,3
203,170,137,3
182,149,116,3
173,138,106,3
164,129,97,3
158,123,91,3
173,138,106,3
174,139,107,3
199,164,132,3
184,150,115,3
155,121,86,3
155,121,84,3
158,124,87,3
184,150,112,3
207,173,135,3
203,170,129,3
206,173,132,3
212,179,138,3
206,173,132,3
201,168,127,3
195,162,121,3
194,161,120,3
188,154,116,3
185,151,114,3
185,151,114,3
190,154,118,3
189,153,117,3
174,140,105,3
167,133,98,3
181,148,113,3
197,165,127,3
189,157,118,3
193,161,120,3
211,179,140,3
196,168,131,3
195,172,141,3
173,153,126,3
163,140,108,3
139,121,97,3
180,150,122,3
192,153,112,3
211,170,126,3
203,161,113,3
205,158,112,3
211,164,118,3
213,167,118,3
190,147,96,3
178,137,85,3
186,145,93,3
209,167,117,3
201,158,113,3
154,111,68,3
133,89,50,3
168,124,87,3
206,162,125,3
204,160,121,3
180,138,96,3
177,136,92,3
187,146,100,3
169,122,78,3
134,87,43,3
127,82,41,3
153,109,70,3
183,141,101,3
161,127,92,3
179,153,130,3
186,161,130,3
186,153,110,3
165,127,80,3
160,127,84,3
184,153,109,3
189,152,100,3
199,163,113,3
223,187,135,3
200,163,110,3
182,143,88,3
194,153,97,3
228,189,134,3
217,181,131,3
181,148,103,3
194,162,124,3
202,167,135,3
197,158,125,3
199,159,124,3
207,169,132,3
202,164,125,3
188,149,108,3
175,136,97,3
188,153,115,3
205,167,130,3
199,156,121,3
189,147,107,3
212,173,132,3
234,195,154,3
219,180,141,3
212,172,136,3
204,165,126,3
188,150,111,3
206,168,129,3
209,171,132,3
210,172,135,3
208,173,135,3
204,169,131,3
209,175,137,3
195,161,123,3
192,160,121,3
187,155,116,3
178,146,107,3
181,149,110,3
195,163,124,3
206,177,137,3
219,190,150,3
216,188,149,3
197,172,132,3
187,159,119,3
190,162,122,3
215,187,147,3
238,210,170,3
239,207,169,3
222,190,152,3
206,174,136,3
208,176,138,3
199,165,128,3
202,168,131,3
202,166,130,3
184,148,112,3
179,143,107,3
177,141,105,3
167,129,92,3
162,127,89,3
150,112,75,3
137,99,62,3
164,126,89,3
179,141,104,3
210,175,137,3
230,195,157,3
211,176,138,3
217,182,144,3
223,188,150,3
208,173,135,3
195,159,123,3
202,166,130,3
218,182,146,3
212,176,142,3
223,187,153,3
220,184,150,3
211,177,142,3
209,175,140,3
204,170,133,3
211,177,140,3
205,173,135,3
193,161,122,3
207,175,136,3
217,185,144,3
208,176,135,3
214,183,137,3
171,140,93,3
158,128,76,3
184,154,100,3
191,161,107,3
193,161,110,3
190,158,109,3
180,148,101,3
182,149,104,3
201,170,124,3
199,170,128,3
168,140,101,3
166,142,108,3
180,156,128,3
148,126,103,3
129,100,70,3
128,95,62,3
165,130,98,3
194,159,129,3
185,150,120,3
184,148,112,3
194,160,122,3
188,158,122,3
188,158,122,3
206,172,135,3
208,173,135,3
221,186,148,3
223,187,151,3
213,177,141,3
229,195,160,3
229,195,160,3
230,197,164,3
220,187,156,3
209,176,145,3
209,176,145,3
200,167,136,3
208,175,142,3
192,159,126,3
192,158,123,3
194,160,125,3
173,137,103,3
163,127,93,3
177,142,110,3
187,152,120,3
172,138,103,3
163,129,94,3
178,144,107,3
198,164,127,3
203,169,131,3
205,172,131,3
196,163,122,3
184,151,110,3
207,174,131,3
194,161,118,3
195,162,121,3
188,155,114,3
173,140,99,3
170,137,96,3
173,139,101,3
165,131,94,3
189,153,117,3
203,167,131,3
178,144,109,3
171,137,102,3
186,153,118,3
186,154,116,3
194,161,120,3
199,166,123,3
202,170,129,3
212,184,145,3
208,185,153,3
174,155,125,3
171,154,126,3
156,138,114,3
179,149,121,3
195,157,118,3
185,144,100,3
196,152,105,3
200,153,109,3
183,136,92,3
170,126,79,3
163,119,72,3
143,101,53,3
146,104,56,3
191,148,103,3
196,153,110,3
167,122,81,3
144,99,60,3
174,125,92,3
195,146,113,3
190,144,108,3
199,155,118,3
200,158,118,3
188,145,103,3
160,113,71,3
113,66,24,3
112,64,24,3
158,114,75,3
189,147,105,3
171,137,100,3
156,132,108,3
153,129,103,3
165,133,94,3
178,140,93,3
175,138,93,3
196,167,135,3
197,171,144,3
197,172,142,3
218,191,161,3
210,186,152,3
201,172,132,3
179,141,92,3
184,143,89,3
197,160,108,3
193,157,105,3
179,139,87,3
189,150,95,3
205,164,108,3
226,187,132,3
211,178,127,3
186,153,108,3
184,151,110,3
195,157,118,3
210,168,128,3
224,181,139,3
210,167,124,3
180,139,95,3
183,140,98,3
194,152,112,3
207,172,134,3
206,171,133,3
190,148,110,3
184,142,104,3
188,149,108,3
203,164,123,3
213,174,135,3
208,168,132,3
209,171,132,3
200,162,123,3
208,170,131,3
200,165,125,3
195,160,122,3
194,160,122,3
193,159,121,3
202,170,131,3
206,174,135,3
200,168,129,3
191,159,120,3
182,150,111,3
197,165,126,3
222,190,151,3
219,190,150,3
203,174,134,3
196,168,129,3
210,185,145,3
229,201,161,3
226,198,158,3
220,192,152,3
226,198,158,3
235,206,166,3
235,206,166,3
230,198,160,3
238,206,168,3
225,193,155,3
199,167,129,3
186,154,116,3
179,145,108,3
192,156,120,3
202,166,130,3
187,151,115,3
147,109,73,3
140,102,66,3
165,127,91,3
163,125,88,3
150,112,75,3
161,123,86,3
180,142,105,3
184,146,109,3
190,152,115,3
205,170,132,3
206,171,133,3
199,164,126,3
212,177,139,3
209,174,136,3
211,176,138,3
214,178,142,3
221,185,149,3
230,194,160,3
231,195,161,3
226,190,158,3
222,186,154,3
219,184,152,3
206,172,137,3
201,167,130,3
210,176,138,3
194,162,123,3
192,160,119,3
197,165,124,3
196,164,123,3
196,164,123,3
185,153,112,3
173,142,98,3
177,146,100,3
193,162,115,3
188,157,110,3
179,146,101,3
193,160,115,3
185,152,107,3
152,119,76,3
149,118,74,3
169,140,98,3
161,133,94,3
164,138,103,3
168,145,114,3
161,136,114,3
148,119,89,3
150,119,88,3
176,143,112,3
167,132,104,3
164,129,99,3
170,134,98,3
187,153,115,3
182,152,116,3
179,149,113,3
210,176,138,3
230,195,157,3
225,189,153,3
225,191,154,3
235,201,166,3
221,188,153,3
215,182,149,3
228,195,162,3
233,200,169,3
228,195,164,3
210,177,146,3
189,156,125,3
202,169,136,3
202,169,136,3
188,154,119,3
187,153,118,3
193,157,121,3
187,151,117,3
181,146,114,3
165,130,98,3
171,136,104,3
191,157,122,3
198,164,127,3
203,169,131,3
202,168,130,3
203,170,129,3
195,162,121,3
189,156,115,3
195,162,119,3
189,156,113,3
190,157,116,3
186,153,112,3
177,144,103,3
183,150,109,3
199,165,127,3
189,155,117,3
192,156,120,3
200,164,128,3
187,153,118,3
163,129,94,3
159,126,91,3
171,139,101,3
187,154,113,3
191,158,115,3
187,156,112,3
194,166,126,3
194,171,139,3
168,149,119,3
136,124,108,3
161,145,129,3
137,128,121,3
150,138,126,3
162,152,142,3
176,162,136,3
171,151,126,3
200,165,133,3
199,160,119,3
180,139,93,3
177,133,88,3
171,124,82,3
159,111,71,3
150,105,63,3
139,95,50,3
140,96,51,3
166,121,79,3
182,137,96,3
168,123,84,3
172,124,88,3
195,146,113,3
215,166,136,3
207,158,128,3
189,143,110,3
213,167,134,3
220,176,141,3
182,138,103,3
173,130,95,3
173,130,96,3
154,111,77,3
170,127,92,3
171,129,89,3
149,114,76,3
152,124,100,3
172,144,123,3
193,157,123,3
212,173,132,3
206,167,126,3
207,171,137,3
220,185,153,3
228,190,153,3
236,197,156,3
238,200,161,3
226,188,143,3
217,174,123,3
212,169,116,3
198,161,109,3
176,140,90,3
141,101,50,3
166,126,74,3
212,171,119,3
225,185,134,3
196,162,116,3
187,154,109,3
201,166,124,3
193,156,114,3
194,152,110,3
212,170,128,3
206,167,124,3
191,152,109,3
196,154,112,3
193,151,111,3
213,175,136,3
233,195,156,3
193,151,113,3
162,120,82,3
167,128,89,3
171,133,94,3
176,136,100,3
191,151,115,3
200,162,123,3
204,169,129,3
207,172,134,3
198,163,125,3
190,155,117,3
187,153,115,3
185,151,113,3
196,164,125,3
207,175,136,3
200,171,131,3
193,164,124,3
197,168,128,3
206,177,137,3
199,170,130,3
192,163,123,3
205,176,136,3
229,201,162,3
238,210,171,3
234,205,165,3
233,201,162,3
206,174,135,3
216,184,145,3
212,178,140,3
199,165,127,3
182,148,111,3
178,144,107,3
188,154,119,3
175,141,104,3
169,133,97,3
169,131,94,3
158,120,83,3
143,103,67,3
133,93,57,3
142,102,66,3
144,104,68,3
155,115,79,3
192,152,116,3
220,180,144,3
212,174,137,3
209,171,134,3
200,165,127,3
180,145,107,3
173,138,100,3
185,150,112,3
207,172,132,3
222,187,147,3
236,201,163,3
236,201,163,3
225,189,153,3
218,182,146,3
201,165,131,3
207,171,137,3
217,183,148,3
210,176,139,3
195,161,123,3
204,171,130,3
221,189,148,3
199,168,124,3
162,131,85,3
169,138,94,3
190,158,119,3
186,154,116,3
204,172,133,3
199,167,126,3
191,160,116,3
202,171,127,3
190,158,117,3
174,142,101,3
182,149,108,3
170,137,94,3
138,107,63,3
142,113,71,3
170,142,102,3
174,148,111,3
189,165,131,3
150,123,96,3
158,127,96,3
168,135,104,3
166,133,102,3
165,131,103,3
144,111,80,3
152,118,81,3
186,152,114,3
203,170,135,3
200,168,130,3
206,171,131,3
220,185,145,3
220,186,149,3
211,178,143,3
221,188,155,3
226,193,160,3
208,175,144,3
199,168,137,3
182,148,120,3
183,149,121,3
187,154,123,3
196,163,132,3
211,176,144,3
190,155,123,3
158,124,89,3
175,141,106,3
204,168,132,3
185,149,115,3
157,122,90,3
126,91,59,3
155,120,88,3
210,176,141,3
224,190,153,3
215,181,143,3
196,162,124,3
193,160,119,3
197,164,121,3
193,160,117,3
193,160,117,3
194,161,118,3
186,153,112,3
191,158,117,3
197,164,123,3
196,163,122,3
196,163,122,3
195,162,121,3
198,163,125,3
191,155,119,3
175,141,106,3
170,136,101,3
168,135,100,3
162,130,92,3
189,156,115,3
204,171,128,3
202,171,125,3
200,173,130,3
191,168,134,3
173,152,121,3
134,116,92,3
139,115,89,3
155,128,101,3
168,138,114,3
175,148,129,3
151,131,104,3
162,137,106,3
168,139,107,3
187,161,126,3
192,168,134,3
193,167,140,3
191,161,133,3
209,174,136,3
191,153,108,3
176,135,89,3
170,128,80,3
163,120,78,3
149,106,64,3
157,112,71,3
165,120,79,3
181,136,95,3
200,155,114,3
182,137,98,3
158,112,76,3
180,134,100,3
211,165,132,3
209,162,132,3
154,107,77,3
150,103,73,3
198,151,121,3
187,141,108,3
171,125,92,3
178,134,105,3
194,153,123,3
193,149,120,3
173,130,98,3
148,104,67,3
147,107,72,3
147,116,88,3
200,168,147,3
221,182,151,3
230,188,150,3
222,180,140,3
207,167,131,3
219,179,143,3
230,185,143,3
211,167,122,3
202,161,117,3
200,159,113,3
197,154,103,3
212,169,118,3
205,167,118,3
154,118,68,3
131,91,40,3
172,132,81,3
198,156,106,3
205,165,116,3
201,164,119,3
205,171,126,3
233,196,152,3
223,186,142,3
205,166,125,3
201,162,121,3
192,155,113,3
192,155,113,3
213,171,131,3
211,169,131,3
203,165,126,3
194,156,117,3
181,139,101,3
167,125,87,3
163,124,85,3
176,138,99,3
178,138,102,3
186,148,111,3
197,162,122,3
193,158,118,3
175,140,102,3
172,138,100,3
185,151,113,3
198,166,127,3
198,166,127,3
205,176,136,3
217,188,148,3
208,179,139,3
197,168,128,3
204,175,135,3
223,194,154,3
220,191,151,3
213,184,144,3
223,194,154,3
227,197,159,3
226,196,158,3
238,209,169,3
233,201,162,3
221,189,150,3
196,164,125,3
197,165,126,3
199,165,127,3
201,167,129,3
187,153,116,3
163,129,92,3
154,120,85,3
156,120,84,3
158,120,84,3
143,105,68,3
137,97,61,3
149,109,73,3
151,111,75,3
154,114,78,3
152,112,76,3
167,127,91,3
191,151,115,3
213,175,138,3
219,181,144,3
197,162,124,3
186,151,113,3
196,161,123,3
193,158,120,3
187,152,114,3
219,184,144,3
226,191,151,3
231,196,156,3
226,191,153,3
201,166,128,3
177,142,104,3
153,118,80,3
166,131,93,3
190,156,118,3
194,161,120,3
198,165,124,3
206,173,130,3
232,201,157,3
206,175,129,3
169,138,92,3
178,147,103,3
196,164,126,3
196,163,128,3
200,168,130,3
201,169,130,3
198,166,127,3
182,150,111,3
159,127,88,3
149,117,78,3
160,126,88,3
163,130,89,3
141,110,66,3
135,104,60,3
157,128,86,3
181,153,114,3
197,171,136,3
191,166,136,3
182,160,136,3
180,158,137,3
178,153,133,3
159,133,110,3
159,130,100,3
163,133,99,3
182,149,118,3
186,153,122,3
192,159,128,3
168,135,102,3
183,149,112,3
212,178,140,3
225,191,156,3
211,177,140,3
196,161,121,3
212,177,137,3
216,182,145,3
209,176,141,3
214,181,148,3
208,175,142,3
188,155,124,3
171,138,107,3
185,152,121,3
189,156,125,3
165,132,101,3
156,123,92,3
169,134,102,3
187,152,120,3
178,144,109,3
168,134,99,3
176,140,106,3
172,136,102,3
164,129,97,3
151,116,86,3
163,128,96,3
191,157,122,3
212,178,143,3
218,184,147,3
194,160,122,3
176,143,102,3
187,154,113,3
185,152,109,3
185,152,109,3
192,159,116,3
189,156,115,3
193,160,119,3
194,161,120,3
187,154,113,3
193,160,119,3
199,166,125,3
194,159,121,3
177,141,105,3
176,142,107,3
189,155,120,3
182,149,114,3
163,131,93,3
175,142,101,3
203,170,127,3
213,182,138,3
205,178,135,3
182,158,124,3
167,146,115,3
178,160,140,3
166,142,114,3
112,83,51,3
110,76,41,3
161,122,91,3
167,131,105,3
153,126,105,3
132,111,94,3
141,122,107,3
165,148,132,3
149,133,118,3
125,106,89,3
146,119,100,3
150,129,112,3
152,119,84,3
158,120,81,3
153,116,74,3
171,139,98,3
189,160,120,3
183,153,117,3
185,152,117,3
189,154,112,3
185,147,100,3
159,119,70,3
158,118,67,3
173,135,90,3
173,134,91,3
187,145,103,3
193,149,110,3
188,142,106,3
200,154,118,3
201,157,122,3
178,134,99,3
183,140,106,3
199,156,122,3
177,134,100,3
135,92,60,3
155,110,79,3
186,139,109,3
168,119,89,3
179,129,102,3
179,132,104,3
176,129,103,3
184,134,109,3
168,118,91,3
147,101,67,3
167,124,90,3
170,133,107,3
206,169,143,3
213,173,138,3
226,182,143,3
229,187,145,3
217,179,140,3
206,167,126,3
215,171,124,3
207,163,114,3
166,128,83,3
159,121,76,3
172,132,81,3
190,150,99,3
188,150,101,3
158,122,72,3
172,132,81,3
209,169,117,3
204,164,113,3
207,167,118,3
216,180,132,3
217,180,135,3
225,188,144,3
222,185,143,3
218,180,141,3
223,188,150,3
206,172,135,3
183,149,111,3
199,161,124,3
219,180,141,3
200,162,123,3
159,120,79,3
171,129,91,3
189,147,109,3
174,136,99,3
198,160,123,3
202,162,126,3
188,150,113,3
188,153,115,3
182,148,110,3
167,133,95,3
177,145,106,3
205,173,134,3
220,191,151,3
216,186,148,3
220,190,152,3
234,204,166,3
227,199,160,3
221,191,153,3
221,191,153,3
230,200,162,3
217,185,147,3
215,183,145,3
236,204,166,3
214,182,143,3
211,179,140,3
209,175,137,3
190,156,118,3
182,148,110,3
196,162,124,3
209,174,136,3
218,183,145,3
211,175,139,3
178,142,106,3
135,99,65,3
141,105,69,3
171,133,97,3
165,127,90,3
163,125,88,3
175,137,100,3
174,134,98,3
173,133,97,3
162,122,86,3
163,123,87,3
166,128,91,3
173,135,98,3
195,157,120,3
181,146,108,3
185,150,112,3
215,181,143,3
219,185,147,3
213,179,141,3
236,203,162,3
230,197,156,3
221,188,147,3
214,181,138,3
197,162,120,3
169,134,92,3
156,121,79,3
170,136,91,3
185,152,107,3
189,156,111,3
203,170,125,3
206,173,128,3
210,177,132,3
183,150,105,3
167,136,90,3
198,166,125,3
215,181,144,3
200,166,131,3
183,151,113,3
182,150,112,3
169,139,101,3
148,118,80,3
149,116,81,3
159,126,91,3
163,129,92,3
162,128,90,3
158,125,84,3
148,117,73,3
136,104,63,3
153,124,84,3
157,127,91,3
140,111,79,3
137,108,78,3
166,136,108,3
192,161,133,3
183,149,121,3
189,156,123,3
192,159,124,3
192,157,125,3
191,156,124,3
201,167,132,3
207,173,136,3
217,185,147,3
225,191,153,3
232,198,163,3
230,196,159,3
214,180,142,3
207,173,135,3
208,176,138,3
211,178,143,3
215,182,147,3
207,174,139,3
192,159,126,3
188,153,121,3
218,183,151,3
213,178,148,3
173,138,108,3
164,129,99,3
173,138,106,3
188,153,121,3
174,139,107,3
149,114,82,3
147,112,80,3
162,127,95,3
183,148,118,3
185,150,120,3
181,146,114,3
188,154,119,3
201,167,132,3
207,173,136,3
195,161,123,3
185,152,111,3
187,154,113,3
185,152,111,3
174,141,100,3
162,129,88,3
167,133,95,3
171,137,99,3
177,143,105,3
196,162,124,3
200,166,128,3
215,181,143,3
183,147,111,3
152,116,80,3
189,154,122,3
217,182,150,3
186,153,120,3
161,128,93,3
160,126,88,3
179,146,103,3
190,159,115,3
191,163,123,3
168,143,112,3
158,137,108,3
161,140,113,3
126,97,67,3
124,91,58,3
152,115,86,3
160,125,97,3
146,118,96,3
161,133,111,3
157,135,114,3
176,166,157,3
186,168,154,3
170,146,122,3
153,122,91,3
159,124,86,3
155,118,74,3
164,131,86,3
157,126,80,3
146,111,71,3
146,111,69,3
167,133,88,3
174,138,90,3
146,106,55,3
156,116,65,3
192,156,106,3
207,170,125,3
217,179,134,3
194,152,110,3
173,131,91,3
185,141,104,3
200,156,119,3
198,155,120,3
199,156,121,3
210,167,132,3
185,142,107,3
184,141,107,3
199,154,121,3
185,139,106,3
179,130,100,3
198,149,119,3
201,152,122,3
183,134,104,3
174,125,95,3
164,115,85,3
171,122,89,3
184,139,106,3
200,161,132,3
201,167,139,3
187,160,131,3
189,162,135,3
184,152,129,3
201,165,141,3
200,159,127,3
192,150,112,3
195,153,113,3
215,176,135,3
209,171,132,3
194,155,114,3
207,163,116,3
213,169,120,3
182,145,101,3
188,153,111,3
192,155,110,3
186,148,99,3
181,143,96,3
200,162,113,3
219,179,128,3
221,181,130,3
212,172,123,3
201,163,116,3
199,161,114,3
199,162,117,3
191,152,111,3
207,169,130,3
215,177,140,3
216,180,144,3
209,176,141,3
198,164,127,3
201,163,127,3
205,165,129,3
200,162,123,3
183,145,106,3
182,140,102,3
198,156,118,3
189,151,114,3
191,153,116,3
184,146,109,3
187,149,112,3
188,153,115,3
194,160,122,3
198,166,127,3
213,181,142,3
230,201,161,3
234,205,165,3
225,195,157,3
225,195,157,3
239,211,172,3
239,209,171,3
238,208,170,3
235,203,165,3
225,193,155,3
221,189,151,3
196,164,126,3
174,142,103,3
193,161,122,3
198,164,126,3
174,140,102,3
